mno_peasant_start_practice|연습 대련을 시작합니다.
menu_train_peasants_against_bandits_attack|훈련을 재개하려던 순간, 경계병 한 명이 비명을 지르며 달려와 도적들이 {s3}을(를) 향해 거세게 달려오고 있다고 알렸습니다. 마을의 지도자는 당신이 갓 훈련시킨 민병대를 조직해 그들에 맞서 달라고 간곡히 부탁했습니다.
mno_peasants_against_bandits_attack_resist|전투 준비!
menu_train_peasants_against_bandits_success|도적들이 궤멸되었습니다! 살아남은 소수의 도적은 농민들과 그들의 새로운 영웅을 두려워하며 꼬리를 내리고 도망쳤습니다. 주민들은 고초를 겪은 뒤라 재산이 거의 남지 않았으나, 감사의 표시로 자신들이 찾을 수 있는 모든 것을 바치려 합니다.
menu_loot_options|전투가 끝났습니다. 전리품을 어떻게 하시겠습니까?
mno_loot_0|관례에 따라 공평하게 분배하겠다.
mno_loot_1|내가 우선권을 가질 것이니 가장 좋은 것들을 먼저 챙기겠다.
mno_loot_2|내 몫은 필요 없으니 병사들에게 모두 나눠주어라.
mno_loot_3|전리품은 두어라. 대신 그 시간에 전사자들의 장례를 치러주겠다.
menu_landing_point_encounter|상륙하시겠습니까?
menu_landet_ships_encounter|배에 오르시겠습니까?
menu_ferry_encounter|나룻배 사공은 {reg7} 페닝을 지불하면 당신과 일행을 건너편까지 태워다 주겠다고 제안합니다.
menu_port_encounter|{s2} 항구에 도착했습니다. {s3}
mno_attack|공격!
mno_merge|함대를 합병하라.
menu_center_reports|도시 이름: {s1}^도시 세금: {reg1} 페닝^관세: {reg2} 페닝^식량 비축량: {reg3}일분
mno_to_price_and_productions|생산물과 가격을 봅니다.
menu_price_and_production|생산 물품:^(참고: 기본값 / 원자재 수정치 / 가공 재료 및 번영도 수정치)^{s1}^^가격 요인:^{s2}
menu_town_trade|시장으로 향합니다.
mno_assess_prices|현지 시세를 파악합니다.
mno_trophies|전투 트로피를 거래합니다.
mno_highking_trophies|상급 왕 트로피를 거래합니다.
mno_trade_with_arms_merchant|무기 제작자와 거래합니다.
mno_trade_with_armor_merchant|방어구 제작자와 거래합니다.
mno_trade_with_horse_merchant|말 상인과 거래합니다.
mno_trade_with_goods_merchant|잡화 상인과 거래합니다.
mno_back_to_town_menu|돌아갑니다.
menu_trophy_premium|전투에서 얻은 트로피는 가치있는 물품입니다. 트로피는 돈이나 경험치로 교환할 수 있습니다.
mno_premium_a|전투 트로피을 교환합니다.
mno_premium_b|전쟁 트로피을 교환합니다.
mno_premium_c|서사시적 트로피을 교환합니다.
menu_trophy_hihgking_premium|상급 왕 트로피는 모두가 탐내는 물건이며, 많은 땅을 통합시킨 강력한 전쟁 군주만이 얻을 수 있습니다. 트로피는 돈이나 경험치로 교환할 수 있습니다.
mno_premium_norse|북부 왕의 트로피를 교환합니다.
mno_premium_cymry|알반 왕의 트로피를 교환합니다.
mno_premium_irish|에리우 상왕의 트로피를 교환합니다.
mno_premium_saxon|브리튼왈다의 트로피를 교환합니다.
menu_town_trade_assessment_begin|당신은 인근 지역의 교역품 가격에 대한 여러 소문과 대화를 엿들었습니다.^당신은 귀를 기울이며 최선의 거래를 찾아내려 노력했습니다.
menu_town_trade_assessment|부대에서 상술({reg2})이 가장 뛰어난 {reg3?당신은:{s1}은(는)} 어떤 물건을 거래하는 것이 가장 좋을지 분석했습니다. {s2}
menu_sneak_into_town_suceeded|가난한 순례자로 변장하여 경비병들을 속이고 도시 안으로 잠입했습니다.
menu_sneak_into_town_caught|도시로 잠입하려던 중, 경비병 한 명이 당신을 알아보고 경보를 울렸습니다! 경비병들이 모두 몰려오기 전에 성문을 빠져나가 도망쳐야 합니다!
mno_sneak_caught_fight|싸워서 돌파합니다!
mno_sneak_caught_surrender|경비병들에게 투항합니다.
menu_sneak_into_town_caught_dispersed_guards|경비병들을 물리치고 추격을 따돌렸습니다. 미로 같은 거리 덕분에 추격자들을 쉽게 따돌릴 수 있었습니다.
menu_sneak_into_town_caught_ran_away|당신은 성문을 빠져나와 신속하게 안전한 외곽 지역으로 퇴각했습니다.{s11}
menu_enemy_offer_ransom_for_prisoner|{s2} 측에서 {s1}을(를) 풀어주는 대가로 {reg12} 페닝을 제안했습니다.
mno_ransom_accept|그 제안을 받아들입니다.
mno_ransom_reject|그 제안을 거부합니다.
menu_training_ground|무예를 연마할 수 있는 훈련장에 도착했습니다. 어떤 훈련을 하시겠습니까?
mno_camp_trainer|훈련 교관과 대화합니다.
mno_camp_train_melee|연습 대련을 합니다.
mno_camp_train_archery|장거리 무기를 연습합니다.
mno_camp_train_mounted|마상 전투를 연습합니다.
menu_training_ground_selection_details_melee_1|몇 명의 상대와 대련하시겠습니까?
mno_camp_train_melee_num_men_1|한 명.
mno_camp_train_melee_num_men_2|두 명.
mno_camp_train_melee_num_men_3|세 명.
mno_camp_train_melee_num_men_4|네 명.
mno_cancel_dot|취소.
menu_training_ground_selection_details_melee_2|누구와 대련하시겠습니까? (대상 #{reg1}):
mno_training_ground_selection_details_melee_random|무작위로 정한다.
menu_training_ground_selection_details_mounted|어떤 무기를 연습하시겠습니까?
mno_camp_train_mounted_details_1|한손 무기.
mno_camp_train_mounted_details_2|창.
mno_camp_train_mounted_details_3|활.
mno_camp_train_mounted_details_4|투척 무기.
menu_training_ground_selection_details_ranged_1|어떤 원거리 무기를 연습하시겠습니까?
mno_camp_train_ranged_weapon_bow|활과 화살.
mno_camp_train_ranged_weapon_crossbow|투창.
mno_camp_train_ranged_weapon_thrown|투척용 단검.
menu_training_ground_selection_details_ranged_2|어느 정도 거리에서 연습하시겠습니까?
mno_camp_train_ranged_details_1|10 야드.
mno_camp_train_ranged_details_2|20 야드.
mno_camp_train_ranged_details_3|30 야드.
mno_camp_train_ranged_details_4|40 야드.
mno_camp_train_ranged_details_5|50 야드.
mno_camp_train_ranged_details_6|60 야드.
mno_camp_train_ranged_details_7|70 야드.
menu_training_ground_training_result|{s7}{s2}
menu_marshal_selection_candidate_ask|{s15}은(는) 곧 {s23}의 새로운 총사령관을 선출할 것이라고 알려왔습니다. 왕국의 영주들 중 일부는 유력한 후보로 당신의 이름을 거론했습니다.
mno_marshal_candidate_accept|{s15}의 총사령관으로서 봉사할 용의가 있음을 알립니다.
mno_marshal_candidate_reject|요즘은 몸이 열 개라도 부족하니, 다른 적임자를 찾아보라고 전하십시오.
menu_captivity_start_wilderness|(데이터 없음)
menu_captivity_start_wilderness_surrender|(데이터 없음)
menu_captivity_start_wilderness_defeat|적들에게 포로로 붙잡혔습니다.
menu_captivity_start_castle_surrender|(데이터 없음)
menu_captivity_start_castle_defeat|(데이터 없음)
menu_captivity_start_under_siege_defeat|당신은 적들에게 포로로 붙잡혔습니다.
mno_continue1|적들에게 포로로 붙잡혔습니다.
menu_captivity_wilderness_check|(데이터 없음)
menu_captivity_end_wilderness_escape|고통스러운 포로 생활을 이어가던 중, 당신은 감시가 소홀한 틈을 타 포획자들의 손아귀에서 탈출하는 데 성공했습니다!
menu_captivity_castle_taken_prisoner|순식간에 경비병들에게 포위당한 당신은 무기를 빼앗겼습니다. 그들은 악담과 모욕을 퍼부으며 당신을 두들겨 팬 뒤, 어둡고 습한 지하 감옥에 처박았습니다.
menu_captivity_rescue_lord_taken_prisoner|정체가 탄로나기 전까지 최대한 변장을 유지했으나 결국 붙잡혔습니다. 격분한 경비병들은 당신을 무자비하게 폭행한 뒤, 언제 나갈지 기약도 없는 차가운 감방으로 다시 던져버렸습니다.
menu_captivity_castle_check|(데이터 없음)
menu_captivity_end_exchanged_with_prisoner|얼마간의 수감 생활 끝에, 당신을 다른 포로와 맞교환하기로 하는 협상이 성사되어 마침내 자유를 되찾았습니다.
menu_captivity_end_propose_ransom|당신은 햇빛조차 들지 않는 축축한 감옥에서 가늠할 수도 없는 긴 시간을 보냈습니다. 그러던 어느 날, 간수 중 한 명이 찾아와 당신이 숨겨둔 재산 중 {reg5} 페닝을 뇌물로 준다면 몰래 풀어주겠다고 제안했습니다.
mno_captivity_end_ransom_accept|제안을 받아들입니다.
mno_captivity_end_ransom_deny|제안을 거부하고 더 나은 기회를 기다립니다.
menu_captivity_castle_remain|어두운 감옥 안에서 지루한 날들이 흘러갑니다. 경비병들의 발길질과 욕설을 견디며 하루하루를 버텨보지만, 제대로 먹지 못한 당신의 몸은 점점 야위어만 갑니다.
menu_kingdom_army_quest_report_to_army|{s8}(이)가 새로운 군사 작전에 동참하라는 전령을 보내왔습니다. 귀하는 최소 {reg13}명의 병력을 이끌고 합류해야 하며, 병력이 부족하다면 즉시 영지에서 징집하여 보충하라는 명령도 덧붙였습니다.
menu_kingdom_army_quest_messenger|{s8}(이)가 수행해야 할 임무가 있다며 당신과 대화하기를 원합니다. 가능한 한 빨리 자신을 찾아오라는 전령을 보내왔습니다.
menu_kingdom_army_quest_join_siege_order|{s8}(이)가 {s9}의 총공세를 준비하기 위해 공성전에 합류하라는 전령을 보냈습니다. 당신의 군대는 어떤 대가를 치르더라도 반드시 {s9}을(를) 점령해야 합니다.
menu_kingdom_army_follow_failed|귀하는 소집 명령을 따르지 않았습니다. 총사령관은 당신이 다른 용무로 바빴던 것으로 간주하고 있으나, 귀하의 지원이 없었던 것에 대해 깊은 유감을 표했습니다.
menu_invite_player_to_faction_without_center|봉신 제의를 받았습니다!^^{s9}의 군주 {s8}(이)가 친필 서명이 담긴 서신을 전령을 통해 보내왔습니다. 귀하를 {s9}의 봉신으로 임명하겠다는 영예로운 제안입니다. 비록 당장 하사할 영지나 작위는 없으나 귀하가 자신에게 충성을 맹세하고 원정에 참여하기를 바라고 있습니다. 이 제안을 거절한다면 군주의 기분이 상할 수도 있습니다...
mno_faction_accept|제의를 수락합니다!
mno_faction_reject|제의를 정중히 거절합니다.
menu_invite_player_to_faction|봉신 제의를 받았습니다!^^{s9}의 군주 {s8}(이)가 친필 서명이 담긴 서신을 전령을 통해 보내왔습니다. 귀하를 {s9}의 봉신으로 임명하겠다는 영예로운 제안입니다. {s8}은(는) 귀하가 자신에게 충성을 맹세하고 원정에 참여해준다면, 그 충직한 봉사에 대한 보상으로 {s2}을(를) 영지로 하사하겠다고 약속했습니다. 만약 이 제안을 거절하신다면 군주의 기분이 상할 수도 있습니다...
menu_invite_player_to_faction_accepted|봉신이 되기 위해서는 {s3}에게 직접 충성 서약을 해야 합니다. 그를 찾아가 대면하여 서약을 바쳐야 할 것입니다. {s5}
menu_question_peace_offer|평화 협정을 제안받았습니다.^^{s1} 측에서 휴전을 제안했습니다. 어떻게 답하시겠습니까?
mno_peace_offer_accept|수락합니다.
mno_peace_offer_reject|거부합니다.
menu_notification_sortie_possible|적 발견: {s4}의 성벽 밖에서 적군이 포착되었습니다. {s5}와 다른 영주들이 출격을 준비 중입니다. 원하신다면 그들을 지원하러 갈 수 있습니다.
menu_notification_casus_belli_expired|왕국이 도발에 대응하지 못했습니다.^^{s1}(이)가 {s2}의 도발에 대응하지 않기로 함에 따라, {s3}은(는) 주전파 가신들 사이에서 체면을 크게 구겼습니다...^
menu_notification_lord_defects|전향: {s4}(이)가 {s5}를 저버리고 자신의 영지를 지닌 채 {s7}에 합류하였습니다.
menu_notification_treason_indictment|반역자 처단^^{s9}
menu_notification_border_incident|국경 분쟁 사건 발생.^^{s9}에 대한 소문은 당신의 귀에도 들려왔습니다. 소문의 진위는 알 수 없으나, 이 사소해 보이는 사건이 {s4} 주민들의 감정을 자극하여 그들이 {s3}와 전쟁을 벌이는 것을 정당화하게 만들고 있습니다...
menu_notification_player_faction_active|이제 당신은 어느 왕국에도 얽매이지 않은 채 자신의 이름으로 영토를 보유하게 되었습니다. 이는 당신이 독자적인 군주가 되었음을 의미하며, {s12}에 임시 궁정이 마련되었습니다. 다만, 노스란드의 다른 왕들은 귀하를 위협으로 간주할 것입니다. 이름 없는 장군 나부랭이가 왕좌를 차지하는 것을 용납한다면, 그들 자신의 정통성 또한 위협받기 때문입니다.^^당분간 기존 왕국 중 하나에 의탁하는 것이 현명할 수도 있습니다. 만약 독립된 군주로 남고 싶다면, 정통성을 확립하는 것이 최우선 과제입니다. 고귀한 가문과 혼인하거나, 새로운 영주를 영입하고, 영지를 잘 다스리며, 타국 왕들과 외교를 맺거나 동료들을 파견하는 등 여러 방법으로 정통성을 세울 수 있습니다.^^우선은 동료 중 한 명을 국정 전반을 돌볼 재상으로 임명해야 합니다. 동료마다 능력이 다르니 신중히 선택하십시오.^재상은 언제든 교체할 수 있으며, 재상과 대화하여 궁정의 위치를 옮길 수도 있습니다.
mno_appoint_spouse|나의 아내, {s10}을(를) 임명합니다.
mno_appoint_npc1|{s10}을(를) 임명합니다.
mno_appoint_npc2|{s10}을(를) 임명합니다.
mno_appoint_npc3|{s10}을(를) 임명합니다.
mno_appoint_npc4|{s10}을(를) 임명합니다.
mno_appoint_npc5|{s10}을(를) 임명합니다.
mno_appoint_npc6|{s10}을(를) 임명합니다.
mno_appoint_npc7|{s10}을(를) 임명합니다.
mno_appoint_npc8|{s10}을(를) 임명합니다.
mno_appoint_npc9|{s10}을(를) 임명합니다.
mno_appoint_npc10|{s10}을(를) 임명합니다.
mno_appoint_npc11|{s10}을(를) 임명합니다.
mno_appoint_npc12|{s10}을(를) 임명합니다.
mno_appoint_npc13|{s10}을(를) 임명합니다.
mno_appoint_npc14|{s10}을(를) 임명합니다.
mno_appoint_npc15|{s10}을(를) 임명합니다.
mno_appoint_npc16|{s10}을(를) 임명합니다.
mno_appoint_default|이 지역의 유지를 임명합니다.
menu_minister_confirm|재상인 {s9}(은)는 {s12}에 마련된 당신의 궁정에서 정무를 보고 있습니다. 정기적으로 재상과 상담하여 권위를 실추시킬 수 있는 미결된 사안들을 해결하도록 하십시오.
menu_notification_player_faction_deactive|당신의 왕국은 더 이상 그 어떤 영토도 가지고 있지 않습니다.
menu_notification_player_wedding_day|{s8} 측에서 전령이 도착했습니다. {s10}에서 거행될 결혼식 준비가 완료되었으니 속히 참석해 달라는 소식입니다.
menu_notification_center_under_siege|{s3}의 {s2}(이)가 {s1}을(를) 포위했습니다!^^성벽 안의 전사들은 무기와 투석용 바위들을 챙긴 채 적의 공격에 저항하며 버티고 있습니다.
menu_notification_village_raided|적들이 영지를 유린하고 있습니다!^^{s3}의 {s2}(이)가 {s1} 마을을 약탈하고 있습니다!
menu_notification_village_raid_started|당신의 마을이 공격받고 있습니다!^^{s3}의 {s2}(이)가 {s1}을(를) 약탈하는 중입니다.
menu_notification_one_faction_left|노스란드가 단 하나의 왕국에 의해 통일되었습니다!^^{s1}(이)가 모든 경쟁국을 물리치고 유일한 왕국으로 우뚝 섰습니다.^^당신이 바로 브리튼왈다입니다!
menu_notification_oath_renounced_faction_defeated|당신이 이전에 몸담았던 국가가 멸망했습니다!^^{s1}와의 전쟁에서 승리했습니다! 충성 서약을 철회한 이후 시작된 당신의 투쟁이 마침내 마침표를 찍었습니다.
menu_notification_center_lost|영지를 잃었습니다!^^{s2}에게 {s1}을(를) 빼앗겼습니다.
menu_notification_troop_left_players_faction|배신!^^{s1}(이)가 {s2}를 저버리고 {s3}에 합류하였습니다.
menu_notification_troop_joined_players_faction|좋은 소식입니다!^^{s1}(이)가 {s2}를 저버리고 {s3}에 합류하였습니다.
menu_notification_war_declared|전쟁 선포^^{s1}(이)가 {s2}에게 전쟁을 선포했습니다!^{s57}^^대장간에서는 쟁기를 만들던 망치질 소리가 멈추고, 대신 칼과 창을 벼리는 소리가 울려 퍼집니다. 전쟁이 시작되었습니다!
menu_notification_peace_declared|평화 협정^^{s1}와(과) {s2}(이)가 평화를 약속했습니다!^{s57}^^두 세력은 살육을 멈추었습니다. 누군가에게는 다음 전쟁을 준비하기 위한 일시적인 휴전일 수도 있고, 누군가에게는 진실하고 항구적인 평화의 시작일 수도 있습니다.
menu_notification_alliance_declared|동맹 체결^^{s1}와(과) {s2}(이)가 동맹을 맺었습니다!^{s57}^^두 왕국은 운명을 함께하기로 맹세했으며, 이제 그 어느 때보다 강력한 결속을 자랑합니다.
menu_notification_alliance_offer|{s1} 측에서 당신과 동맹을 맺고 싶다는 제안을 보내왔습니다. 어떻게 답하시겠습니까?
mno_offer_accept|수락합니다.
mno_offer_reject|거부합니다.
menu_notification_kingdom_reborn|반란 발생!^^멸망했던 {s13}의 백성들이 무기를 들고 일어났습니다. {s14}(이)가 {s12}로부터 영지를 탈환했습니다. {s13}(이)가 복권되었습니다! 국왕 폐하 만세!
menu_notification_center_restoration|지역 반란 발생!^^{s12}의 백성들이 무기를 들고 일어나 {s11}을(를) 수복했습니다.
menu_notification_faction_defeated|세력 멸망^^{s1}은(는) 이제 역사 속으로 사라졌습니다!
menu_notification_rebels_switched_to_faction|반란 성공!^^당신의 반란이 승리했습니다! 이제 당신의 세력이 {s11}의 유일한 정통성을 확보하였으며, {s12}(이)가 유일한 통치자로 우뚝 섰습니다.
menu_notification_player_should_consult|재상이 긴급한 전갈을 보내왔습니다. 왕국 내에 권위를 실추시킬 수 있는 문제들이 발생하고 있으니, 가급적 빨리 자신과 상담하여 해결책을 논의해야 한다고 합니다.
menu_banquete_moral|부하들에게 무기를 내려놓고 대강당으로 들어오라 명한 뒤, 위계에 따라 식탁에 둘러앉게 했습니다. 신뢰하는 핵심 측근들은 당신의 곁에 앉았습니다.^시녀들이 고기와 벌꿀술을 끊임없이 날라옵니다. 당신을 위해 피를 흘리며 영토 확장을 도운 충직한 부하들이기에, 당신은 이 연회에 막대한 비용을 아끼지 않았습니다.^저녁이 깊어갑니다. 술통째로 들이켠 사내들이 고함을 지르며 노래를 부릅니다. 누군가는 구토하러 달려나가고, 누군가는 여인들의 관심을 끌기 위해 싸움닭처럼 다투기도 합니다.^당신의 뒤에서는 음유시인이 당신의 권능과 업적을 노래합니다. 당신은 진정한 영주이자, '인간들의 목자'처럼 행동합니다.
mno_banquete_ok|그들과 함께 술잔을 기울이며 웃고 떠듭니다.
mno_banquete_ok2|술맛만 보며 냉철함을 유지합니다. 필요 이상으로 취하지 않습니다.
menu_comprar_cattle2|보유한 소는 {reg5}마리이며, 마리당 {reg6} 페닝입니다. 몇 마리를 구매하시겠습니까?
mno_cattle_okc|한 마리.
mno_cattle_ok2c|다섯 마리.
mno_cattle_ok3c|아무것도.
menu_notification_lady_requests_visit|시녀로 보이는 노파가 당신에게 다가와 밀랍으로 봉인된 서신을 건넸습니다. 귀하 앞으로 온 서신입니다. 봉인을 뜯자 {s15}이(가) 보낸 글귀가 보입니다. '지난번 방문 때 정말 즐거웠답니다. {s14} 저는 지금 {s10}에 머물고 있어요. {s12}'
mno_continuewo|부인에게 곧 가겠다고 전하라고 노파에게 이릅니다.
mno_continuewo2|지금은 형편이 여의치 않다고 부인에게 전하라고 노파에게 이릅니다.
mno_nurse|유모(노파)를 따라갑니다.
mno_nurse2|샘터에서 기다립니다.
menu_kill_local_merchant_begin|당신은 표적을 발견하고 뒤를 쫓았습니다. 그가 어두운 골목으로 꺾어 들어가는 것을 지켜봅니다. 그를 습격할 최적의 기회입니다.
menu_debug_alert_from_s65|디버그 경고: {s65}
menu_auto_return_to_map|(데이터 없음)
mno_continue_1l|은신처를 습격한다...
mno_trade_withbanditsl|노획물을 도적들에게 처분합니다.
mno_leave_no_attackl|떠난다...
mno_leave_victoryl|계속...
mno_leave_defeatl|계속...
menu_notification_player_faction_political_issue_resolved|왕국 영주들과의 논의 끝에, {s10}은(는) {s11}을(를) {s12}에게 수여하기로 결정하였습니다.
menu_notification_player_faction_political_issue_resolved_for_player|왕국 영주들과의 논의 끝에, {s10}은(는) 귀하에게 {s11}을(를) 수여하기로 결정하였습니다. 이 영예를 거절할 수도 있으나, 그럴 경우 당분간 다른 보상을 받지 못할 수 있습니다.{s12}
mno_accept|영예를 받아들입니다.
mno_decline|거절합니다.
menu_establish_court|{s4}에 당신의 궁정을 세우려면 약간의 단장이 필요합니다. 특히 은화와 연장 한 세트가 필요하며, 추종자들이 이곳으로 거처를 옮기는 데에도 시간이 걸릴 것입니다. 진행하시겠습니까?
mno_establish|{s4}에 당신의 궁정을 세웁니다.
mno_hold_off|보류합니다...
menu_notification_relieved_as_marshal|{s4}은(는) 전령을 보내 더 이상 귀하의 총사령관직 수행이 필요치 않음을 알려왔습니다. 지난 {reg4}일간 왕국을 위해 보여준 노고를 치하하며 보상의 의미로 {reg5} 페닝을 수여했습니다.
menu_monasterio_visit|수도원에 도착했습니다. 이곳은 교회와 승려, 하인들을 위한 방, 가축이 있는 넓은 정원까지 갖춘 광활한 곳입니다. 참으로 부유함이 느껴지는 곳입니다!^^{s13}
mno_enter_interiorm|수도원장을 접견.
mno_enter_interiorm_door|수도원장실로 가기.
mno_entermo|수도원을 방문.
mno_entermo_door|떠나기.
mno_monasterio_recruitm|부대에 합류하고 싶은 사람을 모집한다. (징병)
mno_donatemo|수도원에 기부한다 (500 페닝).
mno_aprender_leermo|읽는 법을 배운다 (4000 페닝).
mno_convertirmo|그리스도교로 개종한다.
mno_camp_wait_heremo|잠시 시간을 보낸다.
mno_pillage_monasterymo|수도원을 약탈한다.
menu_paganholysites_visit|사원에 도착했습니다. 이곳은 노스의 옛 신들을 숭배하며, 재물이 가득합니다!^^{s13}
mno_enter_hofho|사원을 방문한다.
mno_enter_hofho_door|들어가기.
mno_hof_recruitho|광전사를 모집한다.
mno_donate_hofho|사원에 기부한다. (500페닝)
mno_convertir_norsegho|노스 신앙으로 개종한다.
mno_camp_wait_hereho|잠시 시간을 보낸다.
mno_pillage_hofho|사원을 약탈한다.
menu_saquear_monasterio|피와 보물. 도덕심 따위는 없는 당신의 부하들이 {s3}을(를) 향해 진격하며 눈앞의 모든 이를 죽이고 재물을 약탈합니다. 불길과 죽음이 휩쓸고 간 이곳에서 당신은 {reg3} 페닝 가치의 전리품을 챙겼습니다.^^{s4}^
mno_backho|이곳을 떠납니다.
menu_saquear_paganholysite|피와 보물. 도덕심 따위는 없는 당신의 부하들이 {s3}을(를) 향해 진격하며 눈앞의 모든 이를 죽이고 재물을 약탈합니다. 불길과 죽음이 휩쓸고 간 이곳에서 당신은 {reg3} 페닝 가치의 전리품을 챙겼습니다.^^{s7}^^{s4}^
mno_backpa|이곳을 떠납니다.
menu_refugee_recruit_troops12|군인으로서 새 삶을 찾고자 하는 과부와 고아들이 당신의 부대에 모였습니다.
mno_acept_themmo|그들을 고용합니다. (20 페닝)
menu_refugee_recruit_troops22|합류하려는 사람이 없습니다.
menu_refugee_recruit_troops32|당신 군대에 합류하려는 목동과 농부들이 모였습니다.
mno_acept_themmo2|그들을 고용합니다. (60 페닝)
menu_refugee_recruit_troops42|당신 군대에 합류하려는 성직자와 젊은 전사들이 모였습니다.
mno_acept_themmo3|그들을 고용합니다. (400 페닝)
menu_berserker_recruit_2troop|두 명의 울프헤딘이 당신에게 합류할 수 있습니다.
mno_acept_thempa|환영한다!
menu_berserker_recruit_troop|한 명의 광전사가 당신에게 합류할 수 있습니다.
mno_acept_thempa2|환영한다!
menu_nonberserker_avaiable_troop|광전사들이 당신에게 합류하기를 거부합니다.
menu_nonberserker_renown_low|귀하는 지도자로서의 가치가 없어 보이오. 광전사들을 거느리려면 명성(>150)을 더 쌓으시오.
menu_panel_comandante|전투가 시작되기 전...
mno_choice_1comm|인상적인 연설로 병사들의 사기를 고취합니다.
mno_choice_2comm|적장에게 명예로운 결투를 신청합니다.
mno_choice_3comm|산병: 적의 진격을 방해하기 위해 병사들을 보냅니다.
mno_choice_4comm|승리를 기원하며 신에게 산제물을 바칩니다.
mno_choice_5comm|아무것도 하지 않습니다.
menu_escaramuza_1|적 지휘관이 귀하의 전술을 압도했습니다. 대비하기도 전에 적의 사격 부대에 기습당해 큰 피해를 입었습니다.^^아군 사상자: {s8}
mno_damn|빌어먹을!
menu_escaramuza_2|적절한 배치 덕분에 적에게 사격을 퍼부어 큰 피해를 입혔습니다.^^적군 사상자: {s8}
mno_defendiendo_2e|잘했군.
menu_escaramuza_3|병사들이 접근하자 적 지휘관이 사격 부대를 배치해 진격을 막았습니다. 사상자를 피하고자 군을 후퇴시켜야 했습니다.
mno_defendiendo_3e|알겠네.
menu_lucha_2_no|결투에 응하려는 자가 없는 듯합니다.
menu_lucha_1_d|적 전사 하나가 돌을 던질 만큼 가까이 다가와 멈춰 섭니다. 그는 걸치고 있던 양가죽 술통을 바닥에 던지고 몸을 풀기 시작합니다. 망토와 장화까지 모두 벗어 던진 그는 오직 창과 방패만을 든 채 귀하의 군대에 도전장을 내밉니다.^^명령을 내리기도 전에 대열에서 한 젊은 전사가 뛰어나갔습니다. 베테랑은 아니지만 용기만큼은 가상한 청년이었습니다.^^양측의 전사가 서로의 주위를 맴돌며 기회를 엿봅니다. 우리 전사가 긴장한 나머지 방패를 낮추고 창을 찌르는 순간, 적의 챔피언이 그 빈틈을 놓치지 않고 창날을 우리 전사의 심장에 깊숙이 박아 넣었습니다...^^결투에서 패배했습니다.
menu_lucha_2_v|우리 전사 중 하나가 대열을 이탈해 적진으로 다가가더니, 옷을 걷어올리고 엉덩이를 까 보이며 적들을 조롱합니다. 격분한 적의 챔피언이 투창을 던지며 달려들지만 우리 전사는 가볍게 피합니다. 적이 검을 뽑아 휘두르며 육탄전이 벌어집니다.^^두 전사는 방패로 서로를 강타하며 치열하게 맞붙습니다.^^자세히 지켜보던 중, 마침내 우리 전사가 적의 입안으로 창을 찔러 넣어 마지막 피를 뿌리는 것을 보았습니다. 숨을 고른 전사는 아군을 향해 소리칩니다. '한 입 거리도 안 되는군!'^^결투에서 승리했습니다.
menu_lucha_1_p|적의 우두머리가 군 앞에 나서서 귀하에게 결투를 신청합니다.
mno_defendiendo_7e|결투를 받아들입니다.
menu_sacrificio_off|기도와 제물에도 불구하고 신들은 침묵을 지킵니다.
menu_sacrificio_1|도축된 동물의 내장에 벌레가 가득합니다. 나쁜 징조입니다.^^오늘은 싸우지 않는 것이 좋을지도 모릅니다.
menu_sacrificio_2|동물의 피를 살피던 중 병사 하나가 뱀을 낚아채 날아가는 독수리를 가리킵니다. 길조입니다.^^적을 공격하기에 적절한 때입니다.
menu_sacrificio_3|당신이 짐승의 목을 베었으나 제물로 바치려던 동물이 손에서 빠져나가 적진 쪽으로 달아나 쓰러졌습니다. 나쁜 징조입니다.^^오늘은 싸우지 않는 것이 좋을지도 모릅니다.
menu_sacrificio_4|당신이 제물의 배를 갈랐습니다. 도축된 동물의 내장에서 은반지를 발견했습니다. 길조임이 분명합니다.^^전투 준비가 되었습니다.
menu_discurso_off|귀하가 나서서 연설하려 했으나 긴장한 탓에 말문이 막혀 단 한 마디도 내뱉지 못했습니다.
menu_discurso_1|당신은 부대의 대열을 점검하면서, 당신의 병사들에게 연설했습니다. 당신은 그들의 눈을 바라보며, 최대한 매 순간 순간을 인상깊게 남기려 노력했습니다:^^'자네들이 고향으로 돌아갔을 때, 마을의 젊은 남녀들이 당신의 흉터에 어떤 사연이 있었는지 묻거든, 브리튼과 하이베르니아에서 본 군대중 가장 위대한 군대에서 얻은 것이라고 답할 수 있을 것이다!'
mno_defendiendo_1_cd|훌륭한 연설이었다. 돌아간다.
menu_discurso_2|당신은 부대의 대열을 점검하면서, 당신의 병사들에게 연설했습니다. 당신은 그들의 눈을 바라보며, 최대한 매 순간 순간을 인상깊게 남기려 노력했습니다:^^'자네들이 고향으로 돌아갔을 때, 마을의 젊은 남녀들이 당신의 흉터에 어떤 사연이 있었는지 묻거든, 브리튼과 하이베르니아에서 본 군대중 가장 위대한 군대에서 얻은 것이라고 답할 수 있을 것이다!'
mno_defendiendo_1_dd|평범한 연설이었다. 돌아간다.
